what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394716924551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394716924903
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394716934535
error,log,,,"Errors occurred during the build.",1394716934547
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394716987812
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394716987965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394716988101
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394716988158
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394716988316
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394716988428
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394716989041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394716992192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717011436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717015595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717016466
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394717020362
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394717030806
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394717037463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394717037911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717039089
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394717047247
error,log,,,"Errors occurred during the build.",1394717047258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717101197
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1394717121579
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1394717133776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394717139778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394717139946
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394717148171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394717153349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394717164170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394717164916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1394717166670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394717170022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394717171356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394717171740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394717172169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394717173276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1394717174935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394717182825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394717183772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717188533
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394717194391
error,log,,,"Errors occurred during the build.",1394717194861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717195221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717195626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717210654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717220022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1394717220042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717227239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394717229185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394717229328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717230151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394717234048
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394717239779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1394717242585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394717243513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717246159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394717248794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394717248927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717249798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394717250769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717256402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394717257979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717259038
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394717268379
error,log,,,"Errors occurred during the build.",1394717268398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717317730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394717333608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394717334635
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394717343543
error,log,,,"Errors occurred during the build.",1394717343569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394718647961
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1394718649931
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1394718650110
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1394718650273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394718654300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394719134848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394719138475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394719154429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394719568378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394719568983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394719569516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394719612997
